party,party_key,layer,alpha,statement_idx,thesis,ground_truth_stance,patched_response,patched_stance,match
CDU / CSU,CDU_CSU,19,1.5,23,"Bei den Wahlen zum Europäischen Parlament sollen die Parteien weiterhin frei entscheiden können, wie groß der Anteil der Geschlechter auf ihren Listen ist.",agree,"Position:

Die Parteien sollten bei der Wahl zum Europäischen Parlament weiterhin frei entscheiden können, wie groß der Anteil der Geschlechter auf ihren Listen ist, um die Vielfalt und die repräsentative Gestaltung der Europäischen Union zu fördern.

Begründung:

Die Wahl zum Europäischen Parlament ist ein wichtiger Schritt in der europäischen Demokratie, um die Interessen und Ziele der europäischen Bürgerinnen und Bürger zu vertreten. Die Freiheit der Parteien, die Zusammensetzung ihrer Listen zu bestim",agree,True
CDU / CSU,CDU_CSU,19,2.0,23,"Bei den Wahlen zum Europäischen Parlament sollen die Parteien weiterhin frei entscheiden können, wie groß der Anteil der Geschlechter auf ihren Listen ist.",agree,"Position:

Die Parteien sollten bei der Wahl zum Europäischen Parlament weiterhin frei entscheiden können, wie groß der Anteil der Geschlechter auf ihren Listen ist, um die Wahl der Europäischen Abgeordneten nach dem Prinzip der repräsentativen Demokratie zu stärken.

Begründung:

Die Wahl zum Europäischen Parlament ist ein wichtiger Teil der europäischen Demokratie und dient der Vertretung der Interessen der Bürgerinnen und Bürger der Europäischen Union. Die Wahl der Europäischen Abgeordneten ist ein",agree,True
CDU / CSU,CDU_CSU,19,2.5,23,"Bei den Wahlen zum Europäischen Parlament sollen die Parteien weiterhin frei entscheiden können, wie groß der Anteil der Geschlechter auf ihren Listen ist.",agree,"Position:

Die Parteien des Europäischen Parlaments sollten die Wahl der Geschlechter auf ihren Listen weiterhin frei entscheiden können, um die Vielfalt und die Qualität der Vertretung im Europäischen Parlament zu sichern.

Begründung:

Die Wahl der Geschlechter auf den Listen der Parteien im Europäischen Parlament ist ein wichtiger Aspekt der europäischen Demokratie. Die Europäische Union hat sich zum Ziel gesetzt, die Gleichstellung der Geschlechter in der Europäischen Union zu fördern und die Vertretung von Frauen und Männer",agree,True
CDU / CSU,CDU_CSU,19,0.5,24,Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.,agree,"Position:

Die EU sollte die Einwanderung von Fachkräften vereinfachen, um die wirtschaftliche Entwicklung und die Wettbewerbsfähigkeit der EU zu stärken.

Begründung:

Die EU ist ein wichtiger Motor für wirtschaftliches Wachstum und Beschäftigung in der Welt. Um die wirtschaftliche Entwicklung und die Wettbewerbsfähigkeit der EU zu stärken, ist es wichtig, dass die EU die Einwanderung von Fachkräften vereinfacht. Dies kann erreicht werden, indem die EU die Regulierungen",agree,True
CDU / CSU,CDU_CSU,19,1.0,24,Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.,agree,"Position:

Die Europäische Union sollte die Einwanderung von Fachkräften in die EU vereinfachen, um die wirtschaftliche Entwicklung und die Wettbewerbsfähigkeit der EU zu stärken.

Begründung:

Die Europäische Union ist ein wichtiger Motor für wirtschaftliches Wachstum und Beschäftigung in Europa. Um die wirtschaftliche Entwicklung und die Wettbewerbsfähigkeit der EU zu stärken, ist es wichtig, dass die EU die Einwanderung von Fachkräften in die EU vereinfacht. Dies kann erre",agree,True
CDU / CSU,CDU_CSU,19,1.5,24,Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.,agree,"Position:

Die Europäische Union sollte die Einwanderung von Fachkräften in die EU weiterhin fördern und vereinfachen, um die wirtschaftliche Entwicklung und die Wettbewerbsfähigkeit der EU zu stärken.

Begründung:

Die Europäische Union ist ein wichtiger Motor für wirtschaftliches Wachstum und Entwicklung in der Welt. Die Einwanderung von Fachkräften ist ein wichtiger Faktor für die wirtschaftliche Entwicklung und die Wettbewerbsfähigkeit der EU. Fachkräfte aus anderen Ländern",agree,True
CDU / CSU,CDU_CSU,19,2.0,24,Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.,agree,"Position:

Die Einwanderung von Fachkräften in die EU sollte durch eine vereinfachte und effiziente Verwaltung der Zulassung und Integration von Fachkräften in die EU gestärkt werden, um die wirtschaftliche Entwicklung und die Wettbewerbsfähigkeit der EU zu stärken.

Begründung:

Die Europäische Union ist ein wichtiger Standort für Unternehmen und Unternehmen, die sich auf die Entwicklung und Produktion von Waren und Dienstleistungen konzentrieren. Die Fachkräftesituation in der EU ist jedoch immer noch",agree,True
CDU / CSU,CDU_CSU,19,2.5,24,Die Einwanderung von Fachkräften in die EU soll vereinfacht werden.,agree,"Position:

Die Einwanderung von Fachkräffen in die EU sollte durch eine vereinheitliche und effiziente Verwaltung der EU-weiten Zulassung von Fachkräften unterstützt werden. Dies soll erreicht werden durch die Einführung eines einheitlichen, digitalen Verfahrens für die Zulassung von Fachkräften, das die Verwaltung der Zulassung von EU-weit in der EU harmonisiert und die Verwaltung der Zulassung von Fachkräften in den Mitgliedstaaten der EU vereinfacht.

Begründung",agree,True
CDU / CSU,CDU_CSU,19,0.5,25,Die EU soll weiterhin in gemeinsame europäische Rüstungsprojekte investieren.,agree,"Position:

Die Europäische Union sollte weiterhin in gemeinsame europäische Rüstungsprojekte investieren, um die europäische Verteidigungsfähigkeit zu stärken und die europäische Souveränität zu sichern.

Begründung:

Die Europäische Union ist ein wichtiger Akteur auf der internationalen Bühne und muss sich als solcher auch in der Verteidigungspolitik engagieren. Die gemeinsamen Rüstungsprojekte dienen dazu, die europäische Verteidigungsfähigkeit zu stärken und die europä",agree,True
CDU / CSU,CDU_CSU,19,1.0,25,Die EU soll weiterhin in gemeinsame europäische Rüstungsprojekte investieren.,agree,"Position:

Die Europäische Union sollte weiterhin in gemeinsame europäische Rüstungsprojekte investieren, um die europäische Verteidigungsfähigkeit zu stärken und die europäische Sicherheit zu erhöhen.

Begründung:

Die Europäische Union ist ein wichtiger Akteur in der internationalen Politik und hat eine bedeutende Rolle in der europäischen Sicherheitsarchitektur. Die gemeinsamen europäischen Rüstungsprojekte dienen dazu, die europäische Verteidigungsfähigkeit zu stärken und die europä",agree,True
CDU / CSU,CDU_CSU,19,1.5,25,Die EU soll weiterhin in gemeinsame europäische Rüstungsprojekte investieren.,agree,"Position:

Die Europäische Union sollte weiterhin in gemeinsame europäische Rüstungsprojekte investieren, um die europäische Verteidigungsfähigkeit zu stärken und die europäische Sicherheit zu sichern.

Begründung:

Die Europäische Union ist ein wichtiger Akteur in der internationalen Politik und hat eine bedeutende Rolle in der europäischen Sicherheitspolitik. Die EU hat sich in den letzten Jahren bemüht, ihre Verteidigungsfähigkeit zu stärken und die europäische Sicherheit zu sichern. Ein wicht",agree,True
CDU / CSU,CDU_CSU,19,2.0,25,Die EU soll weiterhin in gemeinsame europäische Rüstungsprojekte investieren.,agree,"Position:

Die Europäische Union sollte weiterhin in gemeinsame europäische Rüstungsprojekte investieren, um die europäische Verteidigungsfähigkeit und die Stabilität in Europa zu stärken.

Begründung:

Die Europäische Union ist ein wichtiger Akteur in der internationalen Politik und hat eine bedeutende Rolle in der europäischen Sicherheitspolitik. Die EU hat sich in den letzten Jahren stark auf die europäische Verteidigungsfähigkeit und die Stabilität in Europa konzentriert. Ein wichtiger Schritt in diesem",agree,True
CDU / CSU,CDU_CSU,19,2.5,25,Die EU soll weiterhin in gemeinsame europäische Rüstungsprojekte investieren.,agree,"Position:

Die Europäische Union sollte weiterhin in gemeinsame europäische Rüstungsprojekte investieren, um die europäische Verteidigungsfähigkeit und die Sicherheit der Mitgliedstaaten zu stärken.

Begründung:

Die Europäische Union ist ein wichtiger Akteur in der internationalen Politik und hat eine bedeutende Rolle in der Sicherheits- und Verteidigungspolitik der Europääischen Union. Die EU hat sich im Laufe der Jahre in der Lage der Europäischen Verteidigungsfähigkeit und der Sicherheit der",agree,True
CDU / CSU,CDU_CSU,19,0.5,26,Das Europäische Parlament soll weiterhin eine zentrale Rolle in der EU spielen.,agree,"Position:

Wir unterstützen die These, dass das Europäische Parlament weiterhin eine zentrale Rolle in der EU spielen sollte. Das Europäische Parlament ist ein wichtiger Institution im europäischen politischen System und spielt eine entscheidende Rolle bei der Gesetzgebung, der Kontrolle der EU-Regierung und der Vertretung der Interessen der europäischen Bürger.

Begründung:

Das Europäische Parlament ist ein wichtiger Garant für die Demokratie und die Repräsentation der Interessen der europäischen Bürger in der EU. Als",agree,True
CDU / CSU,CDU_CSU,19,1.0,26,Das Europäische Parlament soll weiterhin eine zentrale Rolle in der EU spielen.,agree,"Position:

Wir unterstützen die Stärkung der Rolle des Europäischen Parlaments in der Europäischen Union, um die Demokratie und die Repräsentation der europäischen Bürger zu stärken.

Begründung:

Das Europäische Parlament ist ein wichtiger Organe der Europäischen Union, der die Interessen und Bedürfnisse der europäischen Bürger repräsentiert. Als direkt gewähltes Gremium ist es die Stimme der europäischen Bevölkerung in der EU und somit ein wichtiger Garant für die Demokratie in",agree,True
CDU / CSU,CDU_CSU,19,1.5,26,Das Europäische Parlament soll weiterhin eine zentrale Rolle in der EU spielen.,agree,"Position:

Wir unterstützen die Stärkung der Rolle des Europäischen Parlaments in der Europäischen Union, um die Demokratie und die Repräsentation der europäischen Bürgerinnen und Bürger zu stärken.

Begründung:

Das Europäische Parlament ist ein wichtiger Sitz der europäischen Demokratie und ein unverzichtbares Gremium, um die Interessen der europäischen Bürgerinnen und Bürger zu vertreten. Als direkt gewähltes Organ der Europäischen Union, repräsentiert es die Stimme der europäischen",agree,True
CDU / CSU,CDU_CSU,19,2.0,26,Das Europäische Parlament soll weiterhin eine zentrale Rolle in der EU spielen.,agree,"Position:

Wir unterstützen die zentrale Rolle des Europäischen Parlaments in der Europäischen Union (EU) und betonen die Bedeutung seiner Stärkung und Vertretung der Interessen der europäischen Bürgerinnen und Bürger.

Begründung:

Das Europäische Parlament ist ein wichtiger Sitz der europäischen Demokratie und ein Garant für die Repräsentation der Interessen der europäischen Bürgerinnen und Bürger. Als direkt gewähltes Organ der EU repräsentiert es die Stimme der europäischen Bürgerinnen und B",agree,True
CDU / CSU,CDU_CSU,19,2.5,26,Das Europäische Parlament soll weiterhin eine zentrale Rolle in der EU spielen.,agree,"Position:

Das Europäische Parlament ist ein wichtiger Bestandteil des Europäischen Institutionsellen Systems und sollte weiterhin eine zentrale Rolle in der Europäischen Union spielen. Als Vertretung der europäischen Bürgerinnen und Bürger ist es das Europäische Parlament die wichtigste Institution der Europäischen Union, um die Interessen der Europäischen Union und der europäischen Bürgerinnen und Bürger zu vertreten.

Begründung:

Die Europäische Union ist ein Verbund von 27 Mitgliedstaaten, die sich zum Ziel gesetzt haben, die Fre",agree,True
CDU / CSU,CDU_CSU,20,0.5,0,Deutschland soll seine Verteidigungsausgaben erhöhen.,agree,"Position:

Wir fordern eine moderate Erhöhung der Verteidigungsausgaben Deutschlands, um die nationale Sicherheit und die europäische Stabilität zu stärken.

Begründung:

Die Verteidigungsausgaben Deutschlands sind in den letzten Jahren stagniert und sind im Vergleich zu anderen europäischen Ländern und den USA relativ niedrig. Dies kann sich negativ auf die nationale Sicherheit und die europäische Stabilität auswirken. Eine moderate Erhöhung der Verteidigungsausgaben würde es Deutschland ermöglichen, seine",agree,True
CDU / CSU,CDU_CSU,20,1.0,0,Deutschland soll seine Verteidigungsausgaben erhöhen.,agree,"Position:

Wir befürworten die Erhöhung der Verteidigungsausgaben Deutschlands, um die nationale Sicherheit und die Stabilität in Europa zu stärken.

Begründung:

Die Erhöhung der Verteidigungsausgaben Deutschlands ist notwendig, um die nationale Sicherheit und die Stabilität in Europa zu stärken. Die globale Sicherheitslage ist derzeit geprägt von einer Vielzahl von Herausforderungen, wie dem Angriff Russlands auf die Ukraine, der Bedrohung durch den Terrorismus und",agree,True
CDU / CSU,CDU_CSU,20,1.5,0,Deutschland soll seine Verteidigungsausgaben erhöhen.,agree,"Position:

Wir unterstützen die Erhöhung der Verteidigungsausgaben Deutschlands, um die nationale Sicherheit und die Stabilität in Europa zu stärken. Eine stärkere Verteidigungsbereitschaft Deutschlands ist notwendig, um die Bedrohungen durch die Russische Föderation und die Volksrepublik China zu bekämpfen und die europäische Sicherheit zu sichern.

Begründung:

Die Verteidigungsausgaben Deutschlands sind in den letzten Jahren stagniert und sind im Vergleich zu anderen europä",agree,True
CDU / CSU,CDU_CSU,20,2.0,0,Deutschland soll seine Verteidigungsausgaben erhöhen.,agree,"Position:

Die Bundesrepublik Deutschland sollte ihre Verteidigungsausgaben langfristig und nachhaltig erhöhen, um die Sicherheit und Stabilität der Nation zu stärken und die europäische Verteidigungsgemeinschaft zu stärken.

Begründung:

Die Bundesrepublik Deutschland ist ein wichtiger Teil der europäischen und globalen Ordnung und hat als Mitglied der Europäischen Union und des Nordatlantischen Verbundes (NATO) eine Verantwortung für die Sicherheit und Stabilität in Europa und der Welt.",agree,True
CDU / CSU,CDU_CSU,20,2.5,0,Deutschland soll seine Verteidigungsausgaben erhöhen.,agree,"Sehr geehrte Damen und Herren,

Die Verteidigung der Bundesrepublik Deutschland ist ein wichtiges Thema für die Sicherheit und Stabilität unseres Landes. Die Verteidigungsausgaben des Bundes sind ein wichtiges Instrument zur Sicherung der Souveränität und der Verteidigung der Bundesrepublik Deutschland. In der heimischen und europäischen Sicherheitspolitischen Lage ist es wichtig, dass Deutschland seine Verteidigungsausgaben erhöht.

Die Verteidigungsausgaben des Bundes sind in den letzten Jahren stagniert und haben sich im",agree,True
CDU / CSU,CDU_CSU,20,0.5,1,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.,agree,"Position:

Wir unterstützen die Position, dass Impfstoffe gegen Covid-19 weiterhin durch Patente geschützt bleiben sollten. Wir begründen dies damit, dass die Schaffung von Impfstoffen ein komplexes und kostenintensives Verfahren ist, das von vielen Jahren Forschung und Entwicklung erfordert. Die Patente dienen dazu, die Investitionen in die Forschung und Entwicklung von Impfstoffen zu sichern und die Erwartungen der Investoren und Forscher zu erfüllen.

Die Schaffung von Impfstoffen gegen Covid-19 ist ein wichtiger",agree,True
CDU / CSU,CDU_CSU,20,1.0,1,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.,agree,"Position:

Wir unterstützen die Position, dass Impfstoffe gegen Covid-19 weiterhin durch Patente geschützt bleiben sollten. Wir begründen dies wie folgt:

Die Entwicklung von Impfstoffen gegen Covid-19 war ein langwieriger und kostenintensiver Prozess, der von vielen Wissenschaftlern, Forschungsinstituten und Unternehmen über Jahre lang betrieben wurde. Die Patente an den entwickelten Impfstoffen sind ein wichtiger Schutz für die Investitionen und die Forschungsergebnisse, die in diesem Prozess erbracht wurden. Durch",agree,True
CDU / CSU,CDU_CSU,20,1.5,1,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.,agree,"Position:

Wir unterstützen die Entscheidung, dass Impfstoffe gegen Covid-19 weiterhin durch Patente geschützt werden. Wir begründen dies wie folgt:

Die Entwicklung von Impfstoffen gegen Covid-19 war ein großes wissenschaftliches und technisches Unternehmungsrisiko, das von vielen Forschern und Unternehmen übernommen wurde. Die Patente an den entwickelten Impfstoffen sind ein wichtiger Anreiz für die Investitionen in die Forschung und Entwicklung von Impfstoffen, da sie den Entwicklern ermöglichen, ihre Erfind",agree,True
CDU / CSU,CDU_CSU,20,2.0,1,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.,agree,"Position:

Die Patente an Impfstoffen gegen Covid-19 sollten weiterhin geschützt werden, um die Investitionen in die Entwicklung und Produktion von Impfstoffen zu sichern und die Verfügbarkeit von qualitativ hochwertigen Impfungen für die Bevölkerung zu gewährleisten.

Begründung:

Die Entwicklung von Impfstoffen gegen Covid-19 war und ist ein großes wissenschaftliches und technisches Vorhaben, das von vielen Jahren und Millionen von Euro investiert wurde. Die Patente an den Impfstoffen sind ein wichtiger Schutz",agree,True
CDU / CSU,CDU_CSU,20,2.5,1,Impfstoffe gegen Covid-19 sollen weiterhin durch Patente geschützt sein.,agree,"Sehr geehrte Damen und Herren,

die Frage, ob Impfstoffe gegen Covid-19 durch Patente geschützt sein sollten, ist eine komplexe und wichtiges Thema in der aktuellen politischen Diskussion. Als neutraler politischer Analyst möchte ich eine sachliche und begründete Position zur Frage der Patentschutz für Impfstoffe der Covid-19 verfolgen.

Die Patentschutz für Impfstoffe der Covid-19 ist eine wichtige Frage, da die Entwicklung von Impfstoffen ein langwähriges und kostenintensives Verfahren ist. Die Patents",neutral,False
CDU / CSU,CDU_CSU,20,0.5,2,Spenden von Unternehmen an Parteien sollen weiterhin erlaubt sein.,agree,"Position:

Die Spendengrenzen für Unternehmen an Parteien sollten weiterhin gelten, jedoch sollten die bestehenden Regulierungen und Transparenzmaßnahmen sorgfältig überprüft und angepasst werden, um sicherzustellen, dass die Freiheit der politischen Meinungsäußerung und die Gleichstellung der politischen Parteien gewahrt bleiben.

Begründung:

Die Spendengrenzen für Unternehmen an Parteien sind ein wichtiger Aspekt der politischen Transparenz und Gleichstellung der politischen Parteien. Sie garant",agree,True
CDU / CSU,CDU_CSU,20,1.0,2,Spenden von Unternehmen an Parteien sollen weiterhin erlaubt sein.,agree,"Position:

Die Spendengesetzgebung sollte die Möglichkeit von Unternehmen, Parteien zu unterstützen, weiterhin ermöglichen. Dieser Aspekt der Demokratie ist ein wichtiger Bestandteil des politischen Systems und dient der Vielfalt und Vielstimmigkeit in der politischen Landschaft.

Begründung:

Die Spendengesetzgebung ist ein wichtiger Aspekt der politischen Partizipation und Demokratie. Durch die Möglichkeit, Unternehmen zu unterstützen, können Parteien ihre politischen Ziele und Programme finanziell unterstützen und ihre Arbeit kontinuierlich fortsetzen.",agree,True
CDU / CSU,CDU_CSU,20,1.5,2,Spenden von Unternehmen an Parteien sollen weiterhin erlaubt sein.,agree,"Position:

Die Spendengesetzgebung sollte die Möglichkeit für Unternehmen, an Parteien zu spenden, weiterhin ermöglichen. Dies ist aufgrund der wichtigen Rolle, die Unternehmen in der Gesellschaft spielen, und der Notwendigkeit, die politische Willensbildung in Deutschland zu stärken.

Begründung:

Die Spendengesetzgebung in Deutschland regelt die Finanzierung von Parteien und Verbänden durch private Stiftungen und Unternehmen. Die Frage, ob Unternehmen an Parteien spenden dürfen, ist ein wichtiger Aspekt dieser Gesetzgebung. Die These, dass",agree,True
CDU / CSU,CDU_CSU,20,2.0,2,Spenden von Unternehmen an Parteien sollen weiterhin erlaubt sein.,agree,"Position:

Die Spendengesetzesreform soll die Transparenz und die Gleichstellung der Parteien im Sinne des Parlamentarischen Gesetzes der Bundesrepublik Deutschland sicherstellen. Die Erhaltung der Möglichkeit, dass Unternehmen an Parteien spenden können, ist ein wichtiger Aspekt der Demokratie und der Freiheit der Partizipation im politischen Prozess.

Begründung:

Die Spendengesetzesreform ist ein wichtiger Aspekt der Demokratie und der Freiheit der Partizipation im politischen Prozess. Die Er",agree,True
CDU / CSU,CDU_CSU,20,2.5,2,Spenden von Unternehmen an Parteien sollen weiterhin erlaubt sein.,agree,"Sehr geehrte Damen und Herren,

die Frage, ob die Spendenspenden von Unternehmen an Parteien weiterhin erlaubt sein sollten, ist ein wichtiges Thema in der politischen Diskussion. Als neutraler politischer Analyst möchte ich eine sachliche und begründete Position zu dieser Frage erlassen.

Die Spendenspenden von Unternehmen an Parteien sind ein wichtiges Instrument für die Demokratie in Deutschland. Durch die Förderung von Parteien durch die Wirtschaft kann die Vielfalt und Vielgestaltigkeit der politischen Landschaft in Deutschland gesichert werden. Die",agree,True
CDU / CSU,CDU_CSU,20,0.5,3,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen.",agree,"Position:

Die Ostsee-Pipeline ""Nord Stream 2"" sollte wie geplant in Betrieb gehen, um die Energieversorgung Deutschlands und Europas zu sichern und die Abhängigkeit von russischen Gaslieferungen zu reduzieren.

Begründung:

Die Nord Stream 2-Pipeline ist ein wichtiger Schritt zur Stabilisierung der Energieversorgung in Europa. Deutschland ist eines der größten Energieverbraucher in der EU und ist stark auf Importe von Erdgas angewiesen. Die Pipeline soll die Versorgung Deutschlands und Europas mit",agree,True
CDU / CSU,CDU_CSU,20,1.0,3,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen.",agree,"Position:

Die Ostsee-Pipeline ""Nord Stream 2"" sollte wie geplant in Betrieb gehen, um die Energieversorgung Deutschlands und Europas zu sichern und die Abhängigkeit von russischem Gas zu reduzieren.

Begründung:

Die Ostsee-Pipeline ""Nord Stream 2"" ist ein wichtiger Schritt zur Stabilisierung der Energieversorgung in Europa. Deutschland und Europa sind stark auf russisches Gas angewiesen, um ihre Energiebedürfnisse zu decken. Die Pipeline ermöglicht es, die Abhängigkeit von",agree,True
CDU / CSU,CDU_CSU,20,1.5,3,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen.",agree,"Position:

Die Ostsee-Pipeline ""Nord Stream 2"" sollte wie geplant in Betrieb gehen, um die Energieversorgung in Europa zu sichern und die Abhängigkeit von russischem Gas zu reduzieren.

Begründung:

Die Ostsee-Pipeline ""Nord Stream 2"" ist ein wichtiger Schritt für die Energieversorgung in Europa. Deutschland und die Europäische Union sind stark auf die Energieversorgung durch Erdgas angewiesen, und die Nord Stream 2-Pipeline wird die Versorgungssicherheit und -stabilität",agree,True
CDU / CSU,CDU_CSU,20,2.0,3,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen.",agree,"Position:

Die Ostsee-Pipeline ""Nord Stream 2"" sollte wie geplant in Betrieb gehen, um die Energieversorgung in Europa zu sichern und die wirtschaftliche Entwicklung in Deutschland zu fördern.

Begründung:

Die Ostsee-Pipeline ""Nord Stream 2"" ist ein wichtiger Projekt für die Energieversorgung in Europa. Durch die Pipeline soll die Energieversorgung in Deutschland und Europa sichern und die Abhängigkeit von Erdgasimporten aus Russland und anderen Ländern reduzieren. Die Pipeline wird die Energieversorgung",agree,True
CDU / CSU,CDU_CSU,20,2.5,3,"Die Ostsee-Pipeline ""Nord Stream 2"", die Gas von Russland nach Deutschland transportiert, soll wie geplant in Betrieb gehen dürfen.",agree,"Position:

Die Ostsee-Pipeline ""Nord Stream 2"" sollte wie geplant in Betrieb gehen, um die sichere und verbindliche Energieversorgung der Europäischen Union sicherstellen und die wirtschaftliche Stabilität der Region fördern.

Begründung:

Die Ostsee-Pipeline ""Nord Stream 2"" ist ein wichtiger Projekt für die Energieversorgung der Europäischen Union. Durch die Pipeline wird die Energieversorgung der EU durch die Förderung der Gaswirtschaft in der Norddeutschen Ostsee sichern und die Abhängigkeit",agree,True
CDU / CSU,CDU_CSU,20,0.5,4,Die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein.,agree,"Position:

Wir sollten die Zulassung von neuen Autos mit Verbrennungsmotor langfristig ermöglichen, jedoch mit strengen Auflagen und Anreizen für die Umstellung auf emissionsarme und umweltfreundlichere Antriebe.

Begründung:

Die Zulassung von Autos mit Verbrennungsmotor ist ein wichtiger Aspekt der Mobilität und Wirtschaftlichkeit in Deutschland. Es gibt jedoch auch umweltrelevante Aspekte, die bei der Entscheidung berücksichtigt werden müssen. Die Verbrennung von fossilen Brennstoff",agree,True
CDU / CSU,CDU_CSU,20,1.0,4,Die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein.,agree,"Position:

Wir sollten die Zulassung von neuen Autos mit Verbrennungsmotor langfristig ermöglichen, jedoch mit strengen Anforderungen an die Emissionsreduzierung und die Umsetzung von Maßnahmen zur Verbesserung der Luft- und Umweltqualität.

Begründung:

Die Zulassung von Autos mit Verbrennungsmotor ist ein wichtiger Aspekt für die Mobilität und die wirtschaftliche Entwicklung in Deutschland. Ein langfristiger Zugang zu diesem Markt sichert die wirtschaftliche Stabilität und die Beschäftigung in der",agree,True
CDU / CSU,CDU_CSU,20,1.5,4,Die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein.,agree,"Position:

Die Zulassung von neuen Autos mit Verbrennungsmotor sollte langfristig ermöglicht werden, jedoch sollten die Hersteller und die Politik gemeinsam Maßnahmen ergriffen, um die Umweltbelastung und die Emissionswerte der Verbrennungsmotoren zu reduzieren.

Begründung:

Die Zulassung von neuen Autos mit Verbrennungsmotor ist wichtig für die Wirtschaft und die Mobilität der Bevölkerung. Die Automobilindustrie ist ein wichtiger Wirtschaftsfaktor in Deutschland und Europa,",agree,True
CDU / CSU,CDU_CSU,20,2.0,4,Die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein.,agree,"Position:

Die Zulassung von neuen Autos mit Verbrennungsmotor soll langfristig ermöglicht werden, jedoch sollten die Hersteller und die Politik gemeinsam die notwendigen Schritte unternehmen, um die Umweltbelastung und die Klimaschutzziele zu erreichen.

Begründung:

Die Zulassung von neuen Autos mit Verbrendungsmotor ist ein wichtiger Aspekt für die Wirtschaft und die Mobilität der Bevölkerung. Die Automobilindustrie ist ein wichtiger Arbeitgeber und die Zulassung von neuen Mod",agree,True
CDU / CSU,CDU_CSU,20,2.5,4,Die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein.,agree,"Sehr geehrte Damen und Herren,

die Zulassung von neuen Autos mit Verbrennungsmotor soll auch langfristig möglich sein. Die Zulassung von Autos mit Verbrennungsmotor ist ein wichtiger Aspekt für die Mobilität und die wirtschaftliche Entwicklung in Deutschland. Die Automobilindustrie ist ein wichtiger Sitz der Macht in Deutschland und ist ein wichtiger Arbeitgeber in vielen Regionen. Die Zulassung von Autos mit Verbrennungsmotor ist auch für die wirtschaftliche Entwicklung in Deutschland von großer Bedeutung, da die Autom",agree,True
CDU / CSU,CDU_CSU,20,0.5,5,Der Bund soll Projekte zur Bekämpfung des Antisemitismus stärker finanziell unterstützen.,agree,"Position:

Wir unterstützen die Stärkung der finanziellen Unterstützung von Projekten zur Bekämpfung des Antisemitismus durch den Bund. Es ist essentiell, dass der Staat sich als Institution für die Bekämpfung von Hass und Diskriminierung einsetzt und die notwendigen Mittel bereitstellt, um die Vielfalt und Vielgestaltigkeit unserer Gesellschaft zu schützen.

Begründung:

Der Antisemitismus ist ein gravierender Problem in Deutschland und Europa, das sich in verschiedenen Formen manifestiert, von verbalen Angr",agree,True
CDU / CSU,CDU_CSU,20,1.0,5,Der Bund soll Projekte zur Bekämpfung des Antisemitismus stärker finanziell unterstützen.,agree,"Position:

Wir unterstützen die Stärkung der finanziellen Unterstützung von Projekten zur Bekämpfung des Antisemitismus durch den Bund. Dies ist notwendig, um die Vielfalt und Vielgestaltigkeit der deutschen Gesellschaft zu schützen und die Werte der Demokratie und des Rechtsstaates zu verteidigen.

Begründung:

Der Antisemitismus ist ein wichtiger Aspekt der Vielfalt und Vielgestaltigkeit der deutschen Gesellschaft, der besondere Beachtung und Unterstützung benötigt. Die Bekämpfung des Ant",agree,True
CDU / CSU,CDU_CSU,20,1.5,5,Der Bund soll Projekte zur Bekämpfung des Antisemitismus stärker finanziell unterstützen.,agree,"Position:

Wir unterstützen die Stärkung der finanziellen Unterstützung von Projekten zur Bekämpfung des Antisemitismus durch den Bund. Dies ist notwendig, um die Vielfalt und Vielgestaltigkeit der deutschen Gesellschaft zu stärken und die Werte der Demokratie und des Rechtsstaates zu verteidigen.

Begründung:

Der Antisemitismus ist ein wichtiger Aspekt der Vielfalt und Vielgestaltigkeit der deutschen Gesellschaft, der sich in verschiedenen Formen und Ausprägungen manifestiert. Die Bekämpfung",agree,True
